0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.49147698,-0.03874461,-0.56427526,-0.14051251,-0.24209957,-0.066537514,0.0503348,0.54701376,0.39348793,-0.64622504,0.80668473,0.22407879,0.28463352,0.5459275,0.60201544,-0.09540155,0.85052216,-0.3726058,0.45921323,0.729514,-0.0731125,-0.054445997,-0.061458603,0.2277043,0.09609358,-0.14824565,-0.18165275,0.6380582,-0.049408566,0.115127,0.8005674,-0.35670406,-0.053059198,-0.02118656,-0.04603496,0.59834135,0.018323833,-0.04436445,-0.17925766,-0.11623706,0.40019366,-0.6134655,-0.15442766,0.13419814,-0.45542976,-0.45320117,-0.6473894,-0.9235977,-0.16534469,0.030861106,-0.16088372,0.55673647,-0.23945124,-0.51553726,-0.34090352,0.78491265,1.1726542,0.17663239,-0.2564481,0.11955175,-0.35551044,-0.64968455,-0.8703651,0.12694028
-0.075444035,0.17665166,0.5732433,0.5600311,0.5831294,0.3181083,-0.052786514,1.1738024,0.09137426,-0.4418885,0.21554457,0.32580096,1.273819,0.62011635,-0.78075767,-1.4870874,-0.054515433,-0.25838873,0.19380222,0.7603646,0.6282787,-0.103986025,-0.19839469,-1.0795286,0.09961599,0.70022905,0.35498825,-0.88479453,0.17525558,0.27925274,0.68462974,0.539186,-1.6476835,0.36238086,0.021096544,0.8816038,-0.6114897,-0.43795055,-0.03829859,-0.49624428,0.35492715,-0.13919796,-0.5706695,0.543834,-0.80149055,-0.4803636,-0.81995374,-0.14657176,-0.13831775,-0.67440814,-0.48747912,0.29809913,0.86092234,0.2409381,-0.3197628,-0.06924323,-0.294354,0.64189905,0.22631924,-1.2332432,-0.067731746,0.026487593,0.9269164,0.26272175
-0.49251324,1.0879284,-1.1575363,-0.20898947,0.15768832,0.082902156,-0.29120556,-0.053281225,0.33815375,-1.396344,0.051447816,1.4074205,1.2143002,1.055,0.32089892,-0.74914384,-0.27146816,0.000590901,-0.83588755,0.34933499,-0.167878,-0.42295823,-0.36206898,-0.2591631,0.8707766,-0.9516123,-0.092398435,0.1668974,-0.20967183,-0.049631547,-0.2096045,-0.15954974,-0.5530282,1.41119,0.7876649,0.11567122,-0.62408453,0.6494482,0.75039357,0.3207409,0.32831973,-0.49134544,-0.90600055,0.6064123,-0.65404826,-0.19488558,-0.41732907,-0.51631075,0.07167862,-0.90047354,-1.1216733,-0.6807605,0.5155951,0.23215483,0.06823089,0.63321024,0.6086119,-0.1150104,0.90673524,-0.120590694,-0.9760363,-0.84741527,0.013495907,0.16637501
-0.62381184,0.019956099,-0.39607826,-0.66291714,0.2004309,0.13121071,0.26769176,0.84696233,-0.009026389,-0.4297075,0.7203997,0.07981339,0.56272423,0.383704,-0.27675742,-0.21699677,0.19877504,-0.3300201,-0.5531581,-0.30035493,0.50725317,-0.10428669,-0.31475934,-0.00686169,0.60022354,-0.07752035,-0.39661184,0.28112537,0.3277304,0.9424213,-0.15259418,0.50788486,-0.7148137,1.0370011,0.4609311,-0.08191685,-0.62571406,-0.39232308,0.40719992,0.20595725,0.21813247,-0.6672975,-0.097419634,1.0950912,-1.268794,-0.5907727,-0.084569685,-0.44827563,-0.27946544,-0.052585572,-0.554912,-0.14982091,0.18124242,0.22318137,-0.81228805,-0.39592978,0.09325216,0.998945,-0.44214973,0.16610278,-0.87135524,-0.25441226,-0.18807407,0.571991
-0.4496803,0.8575739,0.24130425,0.11555016,-0.070295915,0.3831537,0.7014107,0.04971605,0.38970536,-0.73578465,0.9320601,0.15100782,0.36435857,0.8936108,-0.26223564,-0.06625352,0.44565168,-0.50730556,0.31236804,0.7251539,1.2111158,-0.3132655,-0.28810582,0.14595206,0.3589075,0.31060678,0.6121323,0.34184012,-0.16326796,0.1644508,0.40405074,0.032304794,-0.6350021,0.46196052,0.47121325,0.64562726,0.012079584,-0.6356859,-0.43653232,-0.16055502,0.121447735,-0.73332536,-0.43059307,0.055780664,-0.8888523,-0.8479815,-1.0183626,-0.000882765,-0.6932676,0.2547809,-0.49412698,0.5353439,0.25692105,0.27265778,-0.5019962,0.25469118,0.66897863,1.2786189,0.49400324,-0.2942617,-0.79874563,-0.7940799,0.53130335,-0.18701269
-0.45775974,0.37090617,-0.004091397,-0.006884828,0.03791086,0.11560501,0.44277677,0.28981608,0.6508702,-0.6229492,0.76640165,0.3257388,0.4183789,0.7772124,-0.35388958,0.08443084,0.19373345,0.19467713,0.16645773,0.31691587,0.7892643,0.3062204,-0.57727635,0.469849,0.25787222,-0.07673843,0.29860926,0.48041084,-0.17398748,0.30049416,0.17533557,0.043039132,0.009206402,0.2151774,0.025061857,0.8697933,-0.34871963,-0.5800225,-0.31239226,-0.01584041,0.085174896,-0.38716647,-0.119836904,0.33487567,-1.0557514,-0.9491518,-0.84047145,-0.30821443,-0.32466036,0.5225809,-0.45829448,0.18671387,0.35162127,0.26673794,-0.11529296,0.7462262,0.85012954,1.1403955,0.35233274,-0.1556919,-0.6280798,-0.85617495,-0.28851295,-0.029756442
-0.57279193,0.15604301,-0.43056744,-0.74535704,-0.9562985,-0.27303734,1.2012277,0.8863957,-0.106384784,-0.08997773,0.3331223,0.34746987,-0.15301724,0.5616494,-0.48338205,-0.5727122,0.3024127,-0.009842296,-0.1435871,-1.1784198,0.6035607,-0.72704923,0.07705357,-0.1527763,0.34165806,-0.7127812,0.20979288,0.15173036,0.08074327,-0.5599557,0.16716325,0.13742687,-0.018569686,0.035724275,0.92098135,0.282416,-0.99733436,-0.009953662,0.56665593,0.57734764,0.26821068,-0.7665576,-0.7099898,0.1771059,-0.57828534,-0.38797605,-1.3373709,-0.70745784,-0.43643045,0.053417765,-0.6533822,-0.5482444,0.8407427,0.22903913,-0.530984,0.8136117,0.10137867,0.22482042,-0.33174196,-0.2912019,-0.41929126,0.43775067,-0.17221133,-0.14055566
-0.004982676,-0.39043066,-1.0421934,-0.46409178,-0.11202132,0.7036323,1.1338137,0.7583939,0.3978315,-0.8784032,0.70103043,-0.40503025,0.12404007,0.7353145,-0.103758015,-0.90584874,0.26628265,-0.5278018,-0.12699407,-0.64638484,0.34702033,-0.005355979,0.10892546,0.104300596,-0.02113174,-0.6593162,0.10308839,-0.07574041,0.24964158,-0.034371097,0.06379024,-0.10720739,-0.18347935,0.62066597,0.8104825,0.6790432,-1.033203,-0.002738381,-0.0827356,0.47680604,0.22104411,-0.75381076,-0.026492422,0.9356721,-0.079942815,-0.21583705,-1.228804,-0.22898087,-0.04821199,-0.27283865,-0.62795717,-1.1343112,1.0516756,0.12364993,-0.113617994,1.0904962,0.2174039,0.070797116,-0.41637436,-0.2215444,-0.5333257,0.5915481,-0.33641717,0.000918831
-0.27850065,0.19490772,-0.37770724,0.7838536,-0.31585252,0.10776252,0.37045136,0.4870273,0.050620027,-0.7922504,0.42545146,-0.37284222,0.28973788,0.5954292,0.56620944,-0.9695769,0.6001399,-1.0756166,-0.26671097,0.37026915,0.49597865,-0.5558924,-0.5758446,0.20656236,0.42142808,-0.19651245,-0.010837874,-0.378658,0.4915271,0.52886504,0.6085534,0.16881777,-0.84975266,0.07635475,0.2530165,-0.43950123,-0.4743846,0.23450786,-0.17173508,-0.19605449,-0.10830565,-0.83260715,-1.0620931,0.023658255,-0.26530397,0.006795216,-0.8429855,-0.075579114,-0.003148263,-0.7959012,-0.15001504,-0.2008344,0.28667447,-0.07209459,-0.24825515,-0.000732541,-0.044774763,0.33157605,0.14369832,-0.37482402,0.3925219,0.4809207,0.468901,0.18594664
0.11497977,0.1474461,-0.46510726,-0.43782726,0.24609669,-0.18268208,0.17670771,-0.21227688,-0.18276335,-0.3050575,1.1942465,-0.029644225,-0.7010913,0.39396322,0.011951163,-0.0895119,0.6673745,-1.0765647,-0.089464776,0.7091476,0.39964774,-0.17509873,-0.08982211,-0.522732,-0.43129665,-0.5401403,-0.8012289,-0.003421348,0.7143859,0.19431606,0.9497567,-0.16689368,-0.08396244,-0.20199302,-0.76656,-0.08709269,0.04656865,-0.5374122,0.01831495,0.38094163,0.6191978,-0.12252172,-0.67388093,0.9892823,-0.70585996,0.49028462,-0.78612083,-0.005956135,0.49263918,-0.9082974,-0.8093306,0.1178969,-0.71039534,0.22831075,0.002864358,0.74933743,0.07764047,0.26530018,-0.10258239,-0.31943306,-0.063882574,0.65252346,-0.15333907,0.078617334
-0.052643936,0.34903577,-0.44078848,-0.8289898,0.0946447,0.06271898,-0.0566889,0.63151187,-0.17837259,-0.96793413,0.022560816,0.12664339,0.67402303,0.5523417,-0.16674708,0.23135255,0.13004158,-0.20582584,-0.3289577,-0.0177712,0.5016768,-0.3659286,-0.39809513,0.19008246,1.2070364,-0.27051884,-0.15120387,0.35276175,-0.13039057,0.94579333,-0.19732104,0.3366751,-0.6340712,1.228349,0.60203165,-0.5960792,-0.80719835,-0.4889547,0.12611943,0.006133816,0.48371097,-0.9680212,0.30034342,0.9466001,-1.3560219,-1.0587939,-0.10399931,-0.56818914,-0.0856391,0.30345538,-0.8985795,-0.37400803,0.35130996,0.50016564,-0.6436855,-0.32316688,0.19641297,1.2673912,-0.7475714,0.47597003,-0.45409396,-0.9914131,-0.41232312,0.6605851
-0.083324,0.27267677,-0.54340655,-0.8487174,0.2447588,0.05110565,-0.09216797,0.58355135,-0.19372934,-1.0665563,0.011391754,0.20586443,0.660809,0.60125417,-0.12467732,0.1563163,0.09956839,-0.2901652,-0.29090014,-0.001434164,0.5800462,-0.2855222,-0.37295344,0.23226875,1.1809281,-0.2951798,-0.23536037,0.37275714,-0.2529984,0.85736173,-0.18295334,0.23434559,-0.6319004,1.216914,0.64835006,-0.5891984,-0.77466303,-0.38977733,0.007961785,0.010206042,0.44572547,-0.8974501,0.29127747,0.85668707,-1.3949223,-1.0900772,-0.014362907,-0.5737592,-0.020479586,0.20838162,-0.97487026,-0.35570133,0.27810007,0.56098866,-0.528431,-0.22292176,0.15518934,1.2616274,-0.7518675,0.5003211,-0.51304966,-1.0393927,-0.3983171,0.52217996
-0.083324,0.27267677,-0.54340655,-0.8487174,0.2447588,0.05110565,-0.09216797,0.58355135,-0.19372934,-1.0665563,0.011391754,0.20586443,0.660809,0.60125417,-0.12467732,0.1563163,0.09956839,-0.2901652,-0.29090014,-0.001434164,0.5800462,-0.2855222,-0.37295344,0.23226875,1.1809281,-0.2951798,-0.23536037,0.37275714,-0.2529984,0.85736173,-0.18295334,0.23434559,-0.6319004,1.216914,0.64835006,-0.5891984,-0.77466303,-0.38977733,0.007961785,0.010206042,0.44572547,-0.8974501,0.29127747,0.85668707,-1.3949223,-1.0900772,-0.014362907,-0.5737592,-0.020479586,0.20838162,-0.97487026,-0.35570133,0.27810007,0.56098866,-0.528431,-0.22292176,0.15518934,1.2616274,-0.7518675,0.5003211,-0.51304966,-1.0393927,-0.3983171,0.52217996
-0.48722655,0.48614994,0.471034,-0.10825126,-0.11869597,-0.64042175,0.08674426,-0.37422624,0.75614494,-0.63176733,0.2014102,1.0543275,0.023786273,0.3588832,-0.07744995,0.6285527,0.3105472,-0.3506692,0.011898576,-0.22806533,0.014106798,0.07988799,-0.57015073,0.8567222,-0.12564692,0.07886104,0.36947617,0.25777236,-0.13670874,0.053109303,1.1239165,0.07190364,-0.53295255,-0.1266619,0.21026611,0.4239817,-0.12641867,-0.27339524,0.009990441,-0.28502104,0.3493686,-0.12925324,-0.49016422,-0.014483891,-0.90764743,-1.5387417,-0.6866963,-0.66847515,-0.13934167,-0.08379935,0.008361253,-0.25999585,0.4357009,0.12597594,0.13578922,0.8208927,0.9311455,1.1609024,0.21419494,0.027149497,-0.08341575,-0.9003968,-0.5112798,-0.18848619
-0.4852775,-0.15765134,-0.98964584,-1.0352092,0.60057205,-0.025169875,-0.12695745,0.63190657,-0.13850039,-0.40897596,0.56073797,0.20403782,0.20923078,0.5779418,-0.48616126,0.006478979,-0.19873187,-0.22387607,-1.0472155,-0.3786016,0.40427363,-0.06374042,-0.52159566,0.29118827,0.7159943,0.158998,-0.25016558,-0.13335194,0.034468338,0.43869656,0.48237646,0.3285999,-0.8165421,0.42328387,0.5005993,0.13674535,-1.2029619,-0.5036187,0.43554714,0.5817084,0.32929972,-0.69594747,-0.005458703,0.6524303,-0.8934459,-0.4086143,-0.50368375,0.1808416,-0.058558833,-0.046340913,-0.9052765,-0.6442533,0.22920974,0.098921806,-0.6919403,-0.034068316,0.35949713,0.22750007,-0.52253973,0.18001145,-0.73645484,-0.67901886,-0.52216524,0.5437062
0.5592332,1.0526907,-0.10307242,0.3275909,-0.34318727,-0.1207889,0.39708433,-0.42967296,0.19076522,-0.20620412,-0.30092767,-0.28884298,-0.3367002,0.7178731,0.33722997,-1.2155575,0.026694247,-0.70438886,-0.28278998,0.6517696,0.5111294,0.44326115,0.03383714,0.3336521,0.22947627,0.63803476,-0.50539184,0.2726439,-0.112577066,0.55360085,1.0269817,-0.022161288,-1.0189228,-0.3627773,-0.73464006,0.013038687,-0.304265,-0.21314813,0.16563316,0.017362708,-0.29008296,-0.48656872,-0.40744928,0.46349362,-0.7217798,0.35150585,-0.5497201,0.30648425,0.05038085,-0.9816376,-0.8422522,-0.9958773,0.36134034,0.49808583,-0.1628696,-0.013697023,0.2800499,0.59245735,0.14274873,0.19040039,-0.2798328,-0.27528015,-0.26105532,0.33431226
-0.084494956,0.5846952,-0.27388927,-0.5198812,0.32269964,-0.40402815,0.09569807,-0.28965408,-0.26420656,0.10756896,1.0533916,-0.5503531,-0.59060997,0.57959837,0.5723343,0.45596176,0.21571143,-0.9875324,-0.019649109,0.2899778,0.48089918,-0.3405822,0.045943704,-1.4650687,0.16952689,-0.91450787,-0.81857914,-0.053162817,0.6954081,0.47316414,0.8615001,0.14295016,0.15127328,-0.38596174,-0.7348645,0.002857592,-0.16963317,-0.48078954,-0.17795154,0.6261029,-0.076780945,-0.09002255,-0.892363,0.42007962,-1.0037868,0.7691844,-0.4663902,-0.5502543,0.33533174,-1.3365834,-1.181453,-0.038600437,-0.79711276,0.3578066,0.045846023,1.2880104,-0.5753246,0.3408711,0.32373303,-0.058788788,-0.276165,0.37725112,0.14595538,0.06269125
0.2402503,0.21234241,0.21129872,-0.1098293,0.030794589,-0.086352535,0.09093491,-0.3664499,0.4164389,-0.17056063,0.53137916,0.18705386,-0.49365193,0.6451145,0.2877093,0.08802941,0.1300969,-0.48340607,-0.59230417,0.47243422,-0.28785938,0.28515536,0.1229256,0.4986908,-0.5117008,-0.26896852,-0.10702622,0.36931363,0.29714528,0.52537435,1.4463611,-0.35796574,-0.637913,-0.013669154,-0.16106343,-0.0722065,-0.124058075,-0.55447745,0.16566223,-0.34603557,0.08186198,-0.084200464,-0.22684443,0.25282595,-0.5367149,-1.0965803,-0.6093148,-0.9163951,-0.019564373,-0.36622527,-0.09861826,-0.08660067,-0.3543059,-0.06695891,0.23200881,0.6580098,0.51760924,0.70785177,-0.25679165,-0.4464039,-0.6204324,-0.18218032,-0.3663314,-0.24552596
-0.114695586,0.6309049,0.23409408,-0.36796498,-0.120805725,-0.46179,0.24154338,-0.3726973,0.5715901,-0.5616697,0.609645,0.8822103,-0.083172575,0.6807695,-0.48975286,0.4828427,0.2995635,-0.46022776,-0.64568216,-0.09986034,-0.57536286,0.40921074,-0.35852718,0.700521,-0.4211753,-0.22452259,-0.3144324,-0.068321966,0.24959826,0.2885359,1.8567201,-0.52840775,-0.77092534,-0.16549507,-0.010678872,0.16398905,-0.4245168,-0.7823821,0.28110105,-0.60756737,0.18986958,-0.06343612,-0.25328752,0.3861034,-0.68068886,-1.3725744,-0.57529217,-0.82651776,0.118913546,-0.19832753,-0.15536878,0.07898418,-0.31310168,-0.16413756,0.38502333,1.0712337,0.9453995,0.81473744,0.07071514,-0.15294673,-0.55086404,-1.0111535,-0.23563041,-0.06627383
-0.24313301,0.13615908,-0.4346671,-0.15021473,0.24097729,0.028198054,-0.074039735,0.383426,-0.44287512,-0.9555134,0.21074338,0.38602924,-0.10227361,0.8153875,-0.07746701,-0.23320019,-0.3976573,-0.9055753,-0.46571565,-0.24624224,0.14920372,0.32867676,-0.11167156,0.58830833,0.14256431,-0.2308498,0.055532984,-0.3071742,0.323127,0.22736928,-0.005785705,0.039061103,0.09805523,-0.0808721,0.060631722,-0.34755388,-0.23347935,-0.10145281,0.36329204,-0.047260012,-0.051889442,-0.5154178,-0.093106374,0.9598483,-0.58160543,0.08634286,-0.5710183,0.012213658,-0.19175394,-0.77731353,-0.3711942,-0.2770677,0.14746475,-0.2862713,-0.33302987,0.20630588,0.39973152,0.76089966,0.1660684,0.3627997,-0.9794287,-0.5435135,0.02797033,-0.12008767
0.8913991,0.5425578,-0.30494666,-0.19804326,0.6521208,0.0221964,-0.074865066,-1.0459567,-0.006436912,0.29222372,0.26069748,0.20851488,-0.8010899,1.3234618,-0.31189722,0.52512246,0.2333967,-0.7874119,0.5079652,-0.23899484,-2.0302722,0.009765564,-0.55343103,0.44681796,-0.061416715,0.2278995,-0.034965016,0.33657828,0.022897813,0.910395,1.0617621,-0.20570041,1.2829123,0.31303155,0.41559842,0.66943216,-0.29718843,0.025773795,0.21376507,-0.3099635,0.7805462,-0.338824,-2.219682,0.041336916,-0.39956906,-1.3820033,-1.0217904,-0.15618959,1.3060426,0.6075798,-0.70697296,0.20693429,-0.8646013,-0.78036743,-0.22780016,0.14721638,-0.075801924,1.0043079,-0.29238686,-0.07523094,-1.9012771,0.1671298,0.3437894,0.061853725
-0.11883378,-0.31755263,-0.9572969,-1.1537678,1.0355744,0.19856434,-0.19832386,0.48119932,-0.33989465,-0.45863357,0.29161385,-0.31958035,0.19496822,0.55022824,-0.15464838,0.047881518,-0.17918149,-0.22665998,-1.3510123,-0.6555598,0.6313468,-0.40441272,-0.6360385,0.07002439,0.7026207,-0.013557996,-0.9622668,0.07057717,0.008022867,0.7175013,0.53288513,0.30199805,-0.96655893,0.848648,0.6179437,-0.020323575,-1.2150582,-0.49113587,0.3498251,0.8250806,0.6807171,-0.85324055,0.34254277,0.7332117,-1.0091453,-1.1061761,-0.7048092,-0.11667718,-0.19999832,0.23655121,-1.2088577,-0.67839134,0.18483043,-0.042882923,-1.0317847,0.26390257,0.60201305,0.3483573,-0.5585902,0.2238618,-0.9936487,-0.9083213,-0.64413816,0.58818
0.0207401,0.07991977,-0.56523114,-0.34131694,0.008351204,0.49493974,1.4113495,1.1088849,0.3171181,-1.1780612,0.38438213,-0.41122517,0.3241862,0.6784286,-0.23803744,-0.8956685,-0.14312077,-0.59518266,-0.5558694,-0.41022614,0.24395438,-0.07650978,0.58808327,0.18061768,0.22853345,-0.47119313,0.48130634,-0.02750665,0.23918909,0.9152936,0.49348503,-0.10565379,-0.14952427,0.496789,1.1869417,0.7614657,-0.5443002,0.045249417,-0.04992438,0.4152157,0.49369276,-1.1939387,-0.1946102,0.79467785,0.32133937,-0.13171779,-1.4710628,-0.6225169,-0.31340182,-0.06591099,-0.32092166,-1.0058405,1.2181067,-0.22346991,-0.67784697,0.87039804,0.6934046,0.11903308,-0.48757988,0.000514494,-0.49334988,0.5389688,0.06651203,-0.47549948
