0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.04889385,0.57071215,-0.60698646,-0.83372,0.29033455,-0.23615386,0.22475566,-0.3566094,-0.20855716,-0.84995216,1.462894,-0.054750163,-0.47495604,0.22088555,-0.3418726,0.22771524,0.8698017,-1.350892,0.21335717,0.22255684,0.48616916,-0.45501307,-0.44776505,-0.5253616,-0.36955482,-1.1559907,-0.76575565,0.44652185,0.82351905,-0.099672034,0.9656092,-0.2448783,0.4550686,0.027728863,-0.72568136,-0.2556849,-0.25113097,-0.57993597,-0.08189877,0.73803,0.40155092,-0.10309093,-0.81765807,0.8724785,-0.5205383,0.56849426,-0.8441438,0.03776264,0.30308965,-0.77107686,-1.5924001,0.28375888,-0.58320534,0.17734928,0.13764018,0.9999873,-0.34596562,0.1196539,0.16480048,-0.14895734,-0.034683917,0.031300317,0.07242708,-0.06590516
0.82714945,-0.20126694,-0.4465778,0.4268707,1.2675726,-0.7398637,-0.015474836,-0.7322351,0.009453492,-0.3450738,0.38306764,0.4380602,-0.53554416,1.5035033,0.79777396,0.18600732,0.9583907,-1.5660617,-0.69539934,-1.4846776,0.28376323,0.22872835,0.21680804,0.13993013,-0.107436314,-0.6394615,1.1794454,0.10279655,-0.5156485,0.38822204,0.07824859,-0.63517976,-0.090562604,1.2091258,0.64704406,-0.41443124,-1.9872545,-1.5554861,0.20204344,-0.74460423,-0.6630617,-0.5848399,-0.12239579,0.18712454,-0.71760684,-0.50920945,-0.27998725,0.001696725,0.008948311,-0.80496657,-0.43219328,0.26436648,-0.9440519,0.14046438,0.2868554,0.74779683,0.53323257,0.9815602,-0.89492404,0.047653873,-0.28377125,-0.91005284,0.21356325,0.06345296
-0.41421342,0.1004113,-0.3656279,-0.3239569,-0.019829445,0.2833432,0.22968927,0.7800044,-0.032424144,-0.45657232,0.78993577,0.023752483,0.18740004,0.45835528,-0.089409664,-0.19795904,0.52022135,-0.14120992,-0.587514,-0.16908541,0.40455025,-0.057971347,-0.36837167,-0.03810104,0.48307747,0.22187622,-0.4762412,0.05751936,0.24228281,1.0081694,-0.084668696,0.35652465,-0.51208293,0.723351,0.50247544,-0.13806225,-0.5368417,-0.3852962,0.16489889,0.02917916,0.10296737,-0.5447103,-0.3751616,0.71628773,-0.782185,-0.6205131,-0.23372717,-0.008009337,-0.19196418,0.05686525,-0.4554689,-0.06868272,0.22605295,0.26011875,-0.86049324,-0.41742885,0.22916302,0.92753136,-0.10162814,0.16997825,-0.6832248,-0.13723612,-0.20445596,0.35689083
-0.7293968,0.6124561,0.42139444,0.105650544,0.01135931,0.5245969,0.26311377,0.001941047,0.35353008,-0.429231,0.60101795,0.105398916,0.41282257,0.82939553,-0.12806901,0.19507651,0.28925633,-0.19573669,0.321006,0.045260876,0.8570145,0.16617931,-0.2363736,0.3338036,0.18811053,-0.16254063,0.76981974,0.46555558,-0.23861386,0.025327442,0.024783222,0.39653075,-0.4219363,0.13680175,0.19475721,0.9536166,-0.122039944,-0.28159788,-0.41052333,-0.08228901,-0.011261015,-0.5165106,-0.3717921,0.24380136,-0.80071586,-0.8257562,-0.755898,-0.12661035,-0.6423426,0.13639538,-0.29562983,0.19634007,0.45964113,0.35981965,-0.57805467,0.04638566,0.5182568,1.0519257,0.59908,-0.53563637,-0.75423443,-0.99784166,-0.122590326,-0.11172483
-0.3773811,-0.11168399,-0.4035959,0.025473427,0.20157741,0.6300974,0.5092596,0.3538478,-0.22178942,-0.24486673,0.5929532,0.03351929,0.79027766,0.76953423,-0.24588789,0.4461643,0.4099486,-0.64451796,-0.77209395,-0.20744427,0.81544524,0.6297015,-0.8036603,0.5500373,1.2553736,-0.025682794,0.25296953,0.32262698,-0.16931108,-0.10320006,-0.08837688,0.11558436,-0.7128317,0.23562613,0.52602726,0.033927035,-0.22969885,-0.3425259,0.6745115,-0.29031405,0.3631154,-0.37830135,-0.14460605,0.13542192,-0.97841513,-0.7389863,-0.5947575,-0.19238783,-0.40051776,0.97953564,-0.9570849,0.53941554,-0.1292957,-0.53300565,-0.45426622,-0.13621525,1.018278,0.80477977,-0.60348785,0.051962055,-0.5886029,-1.2322838,-0.08011561,0.4309372
-0.85500604,0.060530856,-0.2116479,-0.020216899,0.9548577,0.15491731,1.2631162,0.52907497,0.02371881,-0.90571856,0.34614202,0.8692742,0.9055797,0.66303045,-0.34002,5.99E-05,0.34657076,-0.36927414,-0.3593468,0.037763037,1.3341441,0.10084931,-0.46249577,0.13579072,0.36216792,0.6141717,0.72125274,0.41523504,-0.47304082,-0.7625158,0.78522426,-0.095190115,-0.27937382,-0.20511621,0.45051748,0.30959815,-0.1535258,-0.19381413,-0.047480144,0.48605618,-0.14723472,-0.8685784,-0.8737246,-0.4141525,-1.176348,-1.2188983,-2.0573452,0.32104823,-0.67974323,0.7304169,-1.3055575,0.04796023,0.081685625,0.12314991,0.5339159,1.0294689,1.3970795,1.3424976,-0.24169624,-0.038665768,-0.001040038,-0.62212044,-0.44831136,-0.07232931
-0.33462104,0.49615443,-0.42219454,-0.5986753,0.3884741,-0.2651466,-0.23325425,0.35092166,-0.17926492,-0.61633766,0.83360887,-0.003309608,0.50914603,0.704745,-0.028868282,-0.06771037,-0.64222455,-0.46166065,-0.8406475,0.010862439,0.16484675,0.18265086,-0.13211781,0.36565858,0.7919458,-0.38500434,-0.22319292,0.061903164,0.11028326,0.08275553,-0.037844032,-0.22594066,-0.022691077,0.33522516,0.6402988,0.29869366,-0.53843015,-0.13507488,0.46894404,0.12360513,0.14926426,-0.9967858,-0.022588532,0.86589086,-0.4044981,-0.44018894,-0.51022446,-0.39221007,-0.32957715,-0.017428225,-0.543721,-0.62143767,0.20890485,-0.55528903,-0.45739603,0.19497456,0.35595158,0.3775502,-0.0739467,-0.3649628,-0.37123826,-0.47365272,0.030732766,-0.21148834
-0.38222986,0.026896084,-0.412812,-0.49383017,-0.2630848,-0.36796165,0.3943748,-0.33150128,-0.43007463,-0.39139044,0.7730215,0.18450782,0.12955523,0.8962917,0.9074812,-0.6874,0.16037941,-0.15393914,0.09140394,0.08728008,-0.2970802,-0.41481796,-0.3759974,-0.33289084,-0.3967051,-0.54102826,-0.60959244,-0.6132144,-0.05407126,0.19384779,0.52901995,0.33323488,-0.096850924,-0.23629619,-0.5119307,0.66445124,-0.13907962,0.76677585,0.09636086,0.30909446,0.29011822,-0.63796836,-0.7640469,-0.32670185,-1.0789298,0.31242767,-0.64999306,-0.5354482,0.43321925,0.11459488,-1.2351105,0.16236548,0.20292047,-0.04220224,-0.3248212,-0.011635299,0.45580995,0.10613192,0.53742343,0.26210913,-0.07244061,-0.59114623,0.3485524,-0.114355914
-0.20767047,0.4238677,-0.26157993,0.14989801,0.09793597,0.33713433,-0.60288566,-0.12342428,-0.3009865,-0.53978264,1.277417,-1.3844277,0.023425156,0.8754045,0.6489112,-0.1354917,0.5297687,-0.6121291,-0.028803647,0.19294074,-0.34057748,0.51843596,-0.49643955,0.11099386,-0.5403081,-0.7279639,-0.22019877,-0.06195661,0.18551664,0.5541882,-0.1864777,0.025659816,-0.2206468,0.33247662,-0.0324571,-0.20956713,-0.59603465,-0.44672978,0.30971065,0.21700926,-0.1165826,-0.1376935,-0.7458044,0.29091188,-0.57342315,0.9365551,-0.36285135,-0.2864635,0.9672854,-0.68186784,-1.3853277,-0.16050014,-0.84845746,0.494411,-0.38084552,-0.06605441,0.07187169,0.306469,-0.04332183,0.052336458,-0.30573386,-0.37983784,0.646859,-0.12912847
-0.005545887,0.15339908,-0.515625,-0.7074527,0.74208015,0.029959751,0.8851615,-0.015288007,0.296948,-0.12111873,0.8087215,0.005461698,0.16318855,0.55928004,-0.32437965,0.126519,0.63683766,-0.09153901,-0.35080218,0.7121673,0.5487164,-0.42755532,-0.1970747,-0.57308286,0.04328962,-1.0468451,-0.15685287,-0.010530232,0.028948179,0.40170255,0.13581237,-0.07381197,-0.7240475,0.2874133,-0.06553391,-0.24478653,-1.1262462,0.17934369,-0.12578012,0.19515434,0.6180192,-0.49082154,-0.30130804,0.56528264,-0.9353781,-0.2874982,-0.4647009,-0.22054482,0.3233617,-0.29818004,-0.5705902,0.31033856,-0.10344804,0.4965411,-0.20952867,0.033601567,0.030328697,0.5763812,0.15675266,0.19486605,-0.816998,0.31089097,-0.006331499,-0.17058764
1.4598151,1.5037897,0.7504393,1.145297,1.8887445,1.6868973,-0.41030714,-0.11194282,-0.7275728,-0.60518515,0.13187492,0.13847536,1.0978376,0.06626264,-0.47881547,-0.94401586,-2.427186,-0.59609485,-1.0205686,0.63622093,0.40748084,0.9004285,-0.38389486,0.46459788,-0.22125737,-0.15057985,1.2223645,-0.12229139,-0.015447313,0.18170713,0.002186474,0.65733767,-2.5602872,1.1214021,-1.1414967,0.73301595,-0.5417235,0.1300926,0.943365,-1.1617805,-0.1731281,-0.9232846,-1.3913741,1.8575156,-1.7715201,-0.65478843,-0.7181734,0.5807145,-0.23297958,-0.18581447,0.046333116,-0.10937152,-0.024461754,-0.4488678,-0.37351814,1.5192575,-0.5210642,1.0763166,1.5380855,-0.44670895,-2.442657,0.069618516,1.195369,-0.5280356
0.3401454,-0.25147745,-0.14115377,0.13967417,-0.21750014,-0.19206126,0.5126366,0.099589765,0.13163507,0.3000456,0.22384898,0.71610636,0.285356,0.26473632,0.24924895,-0.24902405,0.06123405,-0.5239504,-0.70273876,-0.048582803,0.08185235,0.44375324,-0.38853395,0.4926376,-0.039569866,0.28278401,0.2082358,0.2571644,0.29925114,0.3029522,0.2771144,-0.033457402,0.11348077,0.051074866,-0.13821019,-0.004621901,-0.5003755,-0.032167733,0.33758685,0.31307545,-0.004700664,-0.13536766,-0.39601672,0.27164298,-0.441751,-0.5312716,-0.56505567,-0.17683382,-0.75274235,-0.27017373,-0.8841792,-1.2189677,0.4004296,0.53519106,-0.23859149,0.44350347,-0.041565888,0.5759684,0.6104986,0.35800156,-1.1379234,0.6767163,-0.244753,0.31552067
0.2487357,-0.27219743,-0.28623593,-0.44108295,0.5273217,-0.1591891,0.28550014,0.038156908,0.25241607,0.09049101,0.15926343,0.5072753,0.4518777,0.68324625,0.19553573,-0.39462245,0.0601998,-0.001319134,-0.8676178,-0.15175012,0.09830606,0.028638035,-0.061046872,0.15274169,0.31171444,0.14379025,0.5571022,0.29089594,-0.16142546,0.60222316,0.29175633,-0.07611229,-0.4336002,0.48974207,-0.53261346,0.1313494,-0.7757807,-0.2992234,0.37356943,0.16437215,-0.089625165,-0.09590168,0.18839175,0.58827394,-0.3296867,-0.7769804,0.011339106,-0.5699409,-0.75071836,-0.020406041,-0.47686496,-0.92835766,0.06946274,0.3661835,-0.5417749,0.23124507,0.22998464,0.4431442,0.3271646,0.4153212,-1.4352199,0.27728522,-0.13681473,0.03599055
-0.083324,0.27267677,-0.54340655,-0.8487174,0.2447588,0.05110565,-0.09216797,0.58355135,-0.19372934,-1.0665563,0.011391754,0.20586443,0.660809,0.60125417,-0.12467732,0.1563163,0.09956839,-0.2901652,-0.29090014,-0.001434164,0.5800462,-0.2855222,-0.37295344,0.23226875,1.1809281,-0.2951798,-0.23536037,0.37275714,-0.2529984,0.85736173,-0.18295334,0.23434559,-0.6319004,1.216914,0.64835006,-0.5891984,-0.77466303,-0.38977733,0.007961785,0.010206042,0.44572547,-0.8974501,0.29127747,0.85668707,-1.3949223,-1.0900772,-0.014362907,-0.5737592,-0.020479586,0.20838162,-0.97487026,-0.35570133,0.27810007,0.56098866,-0.528431,-0.22292176,0.15518934,1.2616274,-0.7518675,0.5003211,-0.51304966,-1.0393927,-0.3983171,0.52217996
-0.20940442,0.07377927,-0.78655165,-0.49573565,0.13702595,-0.43599138,0.59433144,0.071677335,-0.34165114,-0.3807415,0.61765456,0.17466296,0.00844744,0.3971337,0.4927265,-0.4149025,0.30786407,-0.4971127,0.08677318,0.2041326,-0.22526908,-0.9453074,-0.35089028,-0.13057156,-0.058471628,-0.4017664,-0.54858726,0.0705231,-0.084907725,0.3815725,0.102908485,0.11037656,0.109795906,-0.27843928,-0.29755762,0.55999655,-0.4347173,0.60158336,0.32776165,0.6844617,0.35108706,-0.55839616,-1.1027594,9.57E-05,-0.6837013,0.35159504,-0.5886753,-0.610775,0.7599963,-0.07989443,-1.5106715,0.053423088,-0.18003018,0.21970211,-0.35479325,0.13307254,0.09897562,0.08260059,0.6151642,0.16918238,-0.27033362,-0.6446174,0.44138858,-0.019669982
0.035285387,0.14360298,0.23755352,0.2800894,-0.81191224,0.31250215,-1.075842,0.16442958,0.0177379,0.6053242,0.019168586,0.17170411,-0.113819174,0.76204026,-0.04945932,-0.12182652,0.45091414,-0.18740706,0.44864333,0.63440675,-0.038005594,0.09124807,0.49102756,0.91370946,0.014751698,-0.674683,0.4678738,0.065196715,-0.39243224,0.14853503,-0.23635016,0.13537784,-0.38746142,0.9882773,0.19062833,-0.3670349,-0.25405943,0.016569138,0.31616876,0.08551234,0.7207143,-0.57761115,-0.972851,0.39369386,-1.3120568,-0.2536365,-0.56104237,-0.574826,0.18601404,-0.96362114,-0.18938139,-0.7434861,0.34312144,0.2321363,-0.000734622,0.2534612,0.50475156,0.21313591,0.5843288,-0.24166125,-0.7862555,0.57530516,-0.3696436,0.3388485
-0.50575686,-0.030609835,-0.17465325,0.036003236,0.12676464,0.52513593,0.15760247,0.28362346,0.01103446,-0.5071304,0.47373778,0.31657752,0.5335276,0.5666308,-0.28389624,-0.11040902,-0.07242435,-0.5313149,-0.1819546,-0.25439724,0.53237796,0.13284889,-0.4057541,0.4042177,0.82853144,-0.000521902,0.27370518,0.14357413,-0.059557617,0.1467803,-0.10764426,0.006270965,-0.42611653,0.33062807,0.57003117,0.3005987,-0.44405204,-0.27403888,0.12446622,-0.029432638,0.14264601,-0.40078038,-0.24672942,0.40014097,-0.95076066,-0.85826814,-0.47438917,-0.25352758,-0.47228524,0.32674393,-0.48900107,0.29084274,0.07207727,-0.006939956,-0.3119893,0.0635486,0.5226049,0.9813799,-0.13747525,-0.1810463,-0.62464076,-0.8279039,-0.009565212,0.17579114
-0.12578441,0.23687473,-0.5436329,-0.9212851,0.15455733,0.13669568,-0.14030892,0.7118463,-0.15101138,-1.0486535,0.068167515,0.27434424,0.73644835,0.5080004,-0.13674062,0.17587839,0.103015766,-0.29639348,-0.371322,-0.010097938,0.49618468,-0.36185503,-0.36635178,0.21535677,1.1984121,-0.34909824,-0.27394572,0.40781087,-0.08470733,0.88125,-0.18244544,0.36394337,-0.6112675,1.3134173,0.6700005,-0.5833631,-0.7962797,-0.4898903,0.12886086,0.032753278,0.44311157,-0.8834945,0.2505464,0.95546335,-1.3323163,-1.1168401,0.021732084,-0.6843871,-0.029263036,0.17743817,-0.87289166,-0.3305698,0.33371738,0.4373982,-0.47412962,-0.21911766,0.22513823,1.1291623,-0.76813406,0.5432827,-0.4316752,-1.0034492,-0.4322693,0.6837523
-0.42127168,0.051534716,-0.5344652,-0.5103568,0.79819804,0.2693186,0.07963822,0.7096636,0.039703663,-0.7852915,0.48243618,0.16749725,0.52341604,0.5104113,-0.11507319,0.018680181,0.08463206,-0.17101488,-0.6001949,0.22047427,0.35987663,0.05482874,-0.5205316,0.19826002,0.56091,0.018518694,-0.3834806,0.24968475,-0.020115025,0.87795043,-0.20227529,0.15335591,-1.0301094,0.6955265,0.49952355,-0.067183636,-0.6477312,-0.37519485,0.19263196,0.20557976,0.30461887,-0.51167095,0.0809231,0.5624371,-1.128733,-0.78710914,-0.30641508,-0.4648704,-0.07888018,0.39724293,-0.7399194,-0.04615017,0.5113698,0.19758958,-0.64755005,0.076302305,0.0800957,1.166563,-0.20542723,0.3966201,-0.8699613,-0.66218615,-0.29692474,0.5495268
-0.052643936,0.34903577,-0.44078848,-0.8289898,0.0946447,0.06271898,-0.0566889,0.63151187,-0.17837259,-0.96793413,0.022560816,0.12664339,0.67402303,0.5523417,-0.16674708,0.23135255,0.13004158,-0.20582584,-0.3289577,-0.0177712,0.5016768,-0.3659286,-0.39809513,0.19008246,1.2070364,-0.27051884,-0.15120387,0.35276175,-0.13039057,0.94579333,-0.19732104,0.3366751,-0.6340712,1.228349,0.60203165,-0.5960792,-0.80719835,-0.4889547,0.12611943,0.006133816,0.48371097,-0.9680212,0.30034342,0.9466001,-1.3560219,-1.0587939,-0.10399931,-0.56818914,-0.0856391,0.30345538,-0.8985795,-0.37400803,0.35130996,0.50016564,-0.6436855,-0.32316688,0.19641297,1.2673912,-0.7475714,0.47597003,-0.45409396,-0.9914131,-0.41232312,0.6605851
0.16716176,0.14269413,-0.4033467,-0.01301788,0.3769511,-0.35408303,0.10139831,-0.7764695,0.6918256,-0.48829994,0.8009977,0.007672017,-0.37156928,0.8449751,0.69531846,-0.6529849,0.47858799,-0.3487789,0.053548235,-0.16060334,-0.24517223,-0.2517229,-0.6644215,0.50383586,-0.12280895,-0.15578829,-0.5000504,0.4538897,0.11331437,-0.16028507,-0.006445732,-0.1197474,0.30669808,0.9639925,0.47392452,-0.17097732,-0.75880814,0.4401901,0.523605,-0.11668967,-0.013489481,-0.3700792,-0.84586334,-0.28068316,-0.4054386,-0.43735513,-1.0515827,-0.11255696,0.4815257,0.16885039,-1.3072628,0.036606006,-0.7358298,0.045919757,0.047503356,0.10946081,-0.053102236,-0.10862487,-0.27986073,0.14753689,-0.050201464,-0.6780263,-0.20973843,-0.5512245
-0.6617702,0.21415105,-0.5193262,-0.34108874,-0.21463184,-0.060404815,-0.035202816,0.6213481,0.03919537,-0.5299235,0.49280995,0.24301648,0.4675559,0.4208301,0.027484234,-0.013324075,-0.26894975,-0.8334826,-0.9945865,-0.20931558,0.40498304,0.10119606,0.017578965,0.3186007,0.62754714,-0.52451694,-0.18675742,0.22249845,0.3785085,0.2700228,-0.16210496,0.2877752,-0.11631235,0.23656237,0.6808395,0.14626686,-0.4342058,-0.023702173,0.053770836,0.19055417,0.17180926,-0.32993612,-0.58481437,0.8341858,-0.8035018,-0.079507075,-0.13140178,-0.6099678,-0.123292096,-0.23877934,-0.55661803,-0.6832905,0.31321824,-0.36640012,-0.39665648,0.19080375,0.24895088,0.5601718,-0.23240323,-0.19971772,-0.54701406,-0.31945786,0.0868586,-0.14130144
-0.30725184,0.5034059,-0.2761959,-0.5466195,0.2058287,-0.7196213,0.5023975,-0.51798564,0.31091204,-0.6769522,0.306165,0.7307407,0.08864667,0.7522614,0.17312312,-0.52550465,0.29666924,-0.287953,0.059186816,0.24859811,-0.7269947,-0.5491368,-0.30791152,-0.039134286,-0.26144314,-0.08016296,-0.27871758,-0.1929331,-0.084935084,0.4642889,-0.027519738,0.028076084,0.5941752,0.34365034,0.26217216,0.60232615,-0.806037,0.85106087,0.50308365,0.0706752,0.20289148,-0.120863944,-0.6850032,-0.3548872,-0.8011712,-0.13057013,-0.9107071,-0.4581746,0.22214621,0.45188013,-1.173698,0.2834941,0.08531014,0.041456264,0.24228878,-0.10276849,-0.19956447,-0.004969,0.2826674,0.40181744,-0.2750348,-0.43401137,0.3100277,-0.8556889
